patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender,age
Nevada,2016,Hispanic,428,MULTIPLE SIGNFICANT TRAUMA,Unknown,51
Nevada,2016,American,26,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,25
Nevada,2016,Other,90,UNGROUPABLE,Male,59
Nevada,2016,Unknown,156,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,8
Nevada,2016,White,7931,"EYE, DISEASES & DISORDERS",Female,68
Nevada,2017,Aisan,91,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,68
Nevada,2017,Black,46,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,78
Nevada,2017,Hispanic,421,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,68
Nevada,2017,American,30,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,62
Nevada,2017,Other,100,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,66
Nevada,2017,Unknown,238,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,52
Nevada,2017,White,7928,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,33
Nevada,2018,Aisan,72,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,73
Nevada,2018,Black,45,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,68
Nevada,2018,Hispanic,492,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,65
Nevada,2018,American,16,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,51
Nevada,2018,Other,110,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,20
Nevada,2018,Unknown,224,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,42
Nevada,2018,White,8262,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,42
Orange,2012,Aisan,34968,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,78
Orange,2012,Black,5246,INFECTIOUS & PARASITIC DISEASES,Male,20
Orange,2012,Hispanic,75548,MENTAL DISEASES & DISORDERS,Unknown,32
Orange,2012,American,248,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,37
Orange,2012,Other,9590,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,17
Orange,2012,Unknown,2777,BURNS,Unknown,76
Orange,2012,White,154445,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,8
Orange,2013,Aisan,35911,MULTIPLE SIGNFICANT TRAUMA,Male,24
Orange,2013,Black,5206,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,11
Orange,2013,Hispanic,70468,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,47
Orange,2013,American,270,"EYE, DISEASES & DISORDERS",Unknown,60
Orange,2013,Other,8950,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,16
Orange,2013,Unknown,3239,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,26
Orange,2013,White,150587,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,18
Orange,2014,Aisan,39436,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,66
Orange,2014,Black,5352,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,20
Orange,2014,Hispanic,71692,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown,41
Orange,2014,American,305,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,56
Orange,2014,Other,8687,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,54
Orange,2014,Unknown,1862,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,20
Orange,2014,White,147732,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,9
Orange,2015,Aisan,39968,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,63
Orange,2015,Black,5168,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,51
Orange,2015,Hispanic,74038,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,24
Orange,2015,American,277,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,48
Orange,2015,Other,9952,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,59
Orange,2015,Unknown,1961,INFECTIOUS & PARASITIC DISEASES,Unknown,26
Orange,2015,White,147462,MENTAL DISEASES & DISORDERS,Female,55
Orange,2016,Aisan,43422,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,32
Orange,2016,Black,5291,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,53
Orange,2016,Hispanic,74571,BURNS,Female,61
Orange,2016,American,329,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,31
Orange,2016,Other,9340,MULTIPLE SIGNFICANT TRAUMA,Unknown,15
Orange,2016,Unknown,1954,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,37
Orange,2016,White,147174,UNGROUPABLE,Male,36
Orange,2017,Aisan,44220,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,78
Orange,2017,Black,5227,"EYE, DISEASES & DISORDERS",Male,49
Orange,2017,Hispanic,73686,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,9
Orange,2017,American,325,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,16
Orange,2017,Other,10333,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,69
Orange,2017,Unknown,2244,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,48
Orange,2017,White,143383,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,29
Orange,2018,Aisan,44638,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,27
Orange,2018,Black,5249,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,30
Orange,2018,Hispanic,72873,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,57
Orange,2018,American,343,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,18
Orange,2018,Other,10219,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,13
Orange,2018,Unknown,3088,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,51
Orange,2018,White,138891,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,70
Out of State/Homeless,2012,Aisan,2927,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,74
Out of State/Homeless,2012,Black,7185,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,47
Out of State/Homeless,2012,Hispanic,12980,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,41
Out of State/Homeless,2012,American,331,INFECTIOUS & PARASITIC DISEASES,Female,22
Out of State/Homeless,2012,Other,2301,MENTAL DISEASES & DISORDERS,Male,77
Out of State/Homeless,2012,Unknown,879,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,28
Out of State/Homeless,2012,White,42476,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,74
Out of State/Homeless,2013,Aisan,2914,BURNS,Unknown,42
Out of State/Homeless,2013,Black,7382,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,21
Out of State/Homeless,2013,Hispanic,12654,MULTIPLE SIGNFICANT TRAUMA,Male,31
Out of State/Homeless,2013,American,319,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,51
Out of State/Homeless,2013,Other,2338,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,41
Out of State/Homeless,2013,Unknown,1016,"EYE, DISEASES & DISORDERS",Female,72
Out of State/Homeless,2013,White,42400,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,61
Out of State/Homeless,2014,Aisan,3159,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,8
Out of State/Homeless,2014,Black,7772,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,39
Out of State/Homeless,2014,Hispanic,13352,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,50
Out of State/Homeless,2014,American,252,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,79
Out of State/Homeless,2014,Other,2735,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,61
Out of State/Homeless,2014,Unknown,1042,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,49
Out of State/Homeless,2014,White,42324,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,54
Out of State/Homeless,2015,Aisan,3383,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,55
Out of State/Homeless,2015,Black,8689,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,78
Out of State/Homeless,2015,Hispanic,14775,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,32
Out of State/Homeless,2015,American,297,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,48
Out of State/Homeless,2015,Other,3128,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,77
Out of State/Homeless,2015,Unknown,1105,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Female,52
Out of State/Homeless,2015,White,43922,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,54
Out of State/Homeless,2016,Aisan,3657,INFECTIOUS & PARASITIC DISEASES,Unknown,77
Out of State/Homeless,2016,Black,9714,MENTAL DISEASES & DISORDERS,Female,9
Out of State/Homeless,2016,Hispanic,15555,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,72
Out of State/Homeless,2016,American,319,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,74
Out of State/Homeless,2016,Other,3547,BURNS,Female,31
Out of State/Homeless,2016,Unknown,1344,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,31
Out of State/Homeless,2016,White,47147,MULTIPLE SIGNFICANT TRAUMA,Unknown,12
Out of State/Homeless,2017,Aisan,4523,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,22
Out of State/Homeless,2017,Black,18090,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,27
Out of State/Homeless,2017,Hispanic,24050,"EYE, DISEASES & DISORDERS",Unknown,57
Out of State/Homeless,2017,American,519,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,69
Out of State/Homeless,2017,Other,5882,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,29
Out of State/Homeless,2017,Unknown,1763,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,31
Out of State/Homeless,2017,White,65128,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,17
Out of State/Homeless,2018,Aisan,6023,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,16
Out of State/Homeless,2018,Black,23987,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,24
Out of State/Homeless,2018,Hispanic,31248,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,17
Out of State/Homeless,2018,American,669,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,28
Out of State/Homeless,2018,Other,7174,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,43
Out of State/Homeless,2018,Unknown,2141,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,47
Out of State/Homeless,2018,White,76776,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,37
Placer,2012,Aisan,1235,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,31
Placer,2012,Black,456,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,34
Placer,2012,Hispanic,3933,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,55
Placer,2012,American,98,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,63
Placer,2012,Other,304,INFECTIOUS & PARASITIC DISEASES,Female,78
Placer,2012,Unknown,181,MENTAL DISEASES & DISORDERS,Male,8
Placer,2012,White,26990,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,32
Placer,2013,Aisan,1277,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,69
Placer,2013,Black,465,BURNS,Female,67
Placer,2013,Hispanic,3927,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,44
Placer,2013,American,88,MULTIPLE SIGNFICANT TRAUMA,Female,36
Placer,2013,Other,337,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,39
Placer,2013,Unknown,211,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,31
Placer,2013,White,26562,"EYE, DISEASES & DISORDERS",Male,52
Placer,2014,Aisan,1344,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,76
Placer,2014,Black,460,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,44
Placer,2014,Hispanic,3043,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,47
Placer,2014,American,82,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,49
Placer,2014,Other,316,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,56
Placer,2014,Unknown,243,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,36
Placer,2014,White,25815,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,74
Placer,2015,Aisan,1477,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,13
Placer,2015,Black,572,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,49
Placer,2015,Hispanic,2724,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,19
Placer,2015,American,190,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,13
Placer,2015,Other,435,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,38
Placer,2015,Unknown,580,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,57
Placer,2015,White,25333,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,13
Placer,2016,Aisan,1612,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,36
Placer,2016,Black,529,INFECTIOUS & PARASITIC DISEASES,Female,54
Placer,2016,Hispanic,2836,MENTAL DISEASES & DISORDERS,Male,55
Placer,2016,American,130,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,56
Placer,2016,Other,558,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,79
Placer,2016,Unknown,578,BURNS,Male,8
Placer,2016,White,26653,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,71
Placer,2017,Aisan,1700,MULTIPLE SIGNFICANT TRAUMA,Female,42
Placer,2017,Black,486,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,43
Placer,2017,Hispanic,2928,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,71
Placer,2017,American,120,"EYE, DISEASES & DISORDERS",Female,48
Placer,2017,Other,636,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,18
Placer,2017,Unknown,460,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,61
Placer,2017,White,26663,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,55
Placer,2018,Aisan,1724,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,36
Placer,2018,Black,581,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,17
Placer,2018,Hispanic,2794,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,33
Placer,2018,American,116,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,25
Placer,2018,Other,610,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,51
Placer,2018,Unknown,483,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,47
Placer,2018,White,26297,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,19
Plumas,2012,Aisan,818,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,23
Plumas,2012,Black,818,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,42
Plumas,2012,Hispanic,185,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,77
Plumas,2012,American,11,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,72
Plumas,2012,Other,39,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,70
Plumas,2012,Unknown,18,INFECTIOUS & PARASITIC DISEASES,Unknown,72
Plumas,2012,White,1175,MENTAL DISEASES & DISORDERS,Female,25
Plumas,2013,Aisan,818,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,67
Plumas,2013,Black,13,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,19
Plumas,2013,Hispanic,105,BURNS,Female,66
Plumas,2013,American,15,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,21
Plumas,2013,Other,13,MULTIPLE SIGNFICANT TRAUMA,Unknown,22
Plumas,2013,Unknown,818,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,51
Plumas,2013,White,1231,UNGROUPABLE,Male,15
Plumas,2014,Aisan,818,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,56
Plumas,2014,Black,25,"EYE, DISEASES & DISORDERS",Male,35
Plumas,2014,Hispanic,87,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,19
Plumas,2014,American,17,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,25
Plumas,2014,Other,21,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,71
Plumas,2014,Unknown,818,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,58
Plumas,2014,White,1260,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,78
Plumas,2015,Aisan,818,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,63
Plumas,2015,Black,27,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,49
Plumas,2015,Hispanic,83,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,64
Plumas,2015,American,23,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,54
Plumas,2015,Other,17,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,52
Plumas,2015,Unknown,818,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,70
Plumas,2015,White,1343,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,39
Plumas,2016,Aisan,818,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,47
Plumas,2016,Black,25,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,50
Plumas,2016,Hispanic,76,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,24
Plumas,2016,American,18,INFECTIOUS & PARASITIC DISEASES,Female,19
Plumas,2016,Other,18,MENTAL DISEASES & DISORDERS,Male,69
Plumas,2016,Unknown,818,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,29
Plumas,2016,White,1387,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,58
Plumas,2017,Aisan,818,BURNS,Male,47
Plumas,2017,Black,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,63
Plumas,2017,Hispanic,279,MULTIPLE SIGNFICANT TRAUMA,Female,12
Plumas,2017,American,13,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,78
Plumas,2017,Other,24,UNGROUPABLE,Unknown,45
Plumas,2017,Unknown,818,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,52
Plumas,2017,White,1074,"EYE, DISEASES & DISORDERS",Male,64
Plumas,2018,Aisan,11,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,63
Plumas,2018,Black,17,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,25
Plumas,2018,Hispanic,90,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,51
Plumas,2018,American,30,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,70
Plumas,2018,Other,25,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,74
Plumas,2018,Unknown,14,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,33
Plumas,2018,White,1399,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,13
Riverside,2012,Aisan,7062,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,51
Riverside,2012,Black,16774,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,36
Riverside,2012,Hispanic,77989,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,42
Riverside,2012,American,578,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,49
Riverside,2012,Other,7276,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,58
Riverside,2012,Unknown,1948,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,59
Riverside,2012,White,114175,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,64
Riverside,2013,Aisan,7258,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,18
Riverside,2013,Black,17295,INFECTIOUS & PARASITIC DISEASES,Unknown,62
Riverside,2013,Hispanic,78230,MENTAL DISEASES & DISORDERS,Female,68
Riverside,2013,American,630,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,34
Riverside,2013,Other,6792,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,36
Riverside,2013,Unknown,2033,BURNS,Female,35
Riverside,2013,White,113647,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,15
Riverside,2014,Aisan,8030,MULTIPLE SIGNFICANT TRAUMA,Unknown,37
Riverside,2014,Black,17474,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,35
Riverside,2014,Hispanic,80483,UNGROUPABLE,Male,43
Riverside,2014,American,682,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,58
Riverside,2014,Other,6799,"EYE, DISEASES & DISORDERS",Female,43
Riverside,2014,Unknown,1895,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,38
Riverside,2014,White,113295,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,42
Riverside,2015,Aisan,8163,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,77
Riverside,2015,Black,17575,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,68
Riverside,2015,Hispanic,83401,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,39
Riverside,2015,American,732,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,70
Riverside,2015,Other,7967,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,57
Riverside,2015,Unknown,1900,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,26
Riverside,2015,White,112060,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,69
Riverside,2016,Aisan,8796,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,58
Riverside,2016,Black,17833,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,55
Riverside,2016,Hispanic,84027,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,53
Riverside,2016,American,727,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,76
Riverside,2016,Other,8373,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,40
Riverside,2016,Unknown,2344,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,40
Riverside,2016,White,109776,INFECTIOUS & PARASITIC DISEASES,Male,46
Riverside,2017,Aisan,8981,MENTAL DISEASES & DISORDERS,Unknown,76
Riverside,2017,Black,17254,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,75
Riverside,2017,Hispanic,83716,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,67
Riverside,2017,American,755,BURNS,Unknown,21
Riverside,2017,Other,8148,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,64
Riverside,2017,Unknown,2295,MULTIPLE SIGNFICANT TRAUMA,Male,45
Riverside,2017,White,108224,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown,13
Riverside,2018,Aisan,9016,UNGROUPABLE,Female,27
Riverside,2018,Black,17665,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,78
Riverside,2018,Hispanic,83602,"EYE, DISEASES & DISORDERS",Female,27
Riverside,2018,American,755,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,32
Riverside,2018,Other,8141,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,56
Riverside,2018,Unknown,1885,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,57
Riverside,2018,White,106627,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,60
Sacramento,2012,Aisan,15121,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,23
