patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender,age
Napa,2015,American,0.4225352112676056,MENTAL DISEASES & DISORDERS,Male,38
Napa,2015,Other,0.30985915492957744,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,30
Napa,2015,Unknown,0.028169014084507043,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,10
Napa,2015,White,0.028169014084507043,BURNS,Male,10
Napa,2016,Aisan,0.6619718309859155,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,55
Napa,2016,Black,0.38028169014084506,MULTIPLE SIGNFICANT TRAUMA,Female,35
Napa,2016,Hispanic,0.7887323943661971,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,64
Napa,2016,American,0.8732394366197183,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,70
Napa,2016,Other,0.6056338028169014,"EYE, DISEASES & DISORDERS",Male,51
Napa,2016,Unknown,0.28169014084507044,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,28
Napa,2016,White,0.9295774647887324,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,74
Napa,2017,Aisan,0.7464788732394366,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,61
Napa,2017,Black,0.647887323943662,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,54
Napa,2017,Hispanic,0.4788732394366197,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,42
Napa,2017,American,0.7746478873239436,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,63
Napa,2017,Other,0.11267605633802817,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,16
Napa,2017,Unknown,0.9014084507042254,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,72
Napa,2017,White,0.6338028169014085,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,53
Napa,2018,Aisan,0.0,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,8
Napa,2018,Black,0.22535211267605634,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,24
Napa,2018,Hispanic,0.22535211267605634,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,24
Napa,2018,American,0.15492957746478872,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,19
Napa,2018,Other,0.7323943661971831,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,60
Napa,2018,Unknown,0.2676056338028169,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,27
Napa,2018,White,0.5915492957746479,INFECTIOUS & PARASITIC DISEASES,Male,50
Nevada,2012,Aisan,0.8169014084507042,MENTAL DISEASES & DISORDERS,Female,66
Nevada,2012,Black,0.8873239436619719,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,71
Nevada,2012,Hispanic,0.6056338028169014,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,51
Nevada,2012,American,1.0,BURNS,Female,79
Nevada,2012,Other,0.15492957746478872,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,19
Nevada,2012,Unknown,0.0,MULTIPLE SIGNFICANT TRAUMA,Unknown,8
Nevada,2012,White,0.8309859154929577,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,67
Nevada,2013,Aisan,0.6338028169014085,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,53
Nevada,2013,Black,0.36619718309859156,"EYE, DISEASES & DISORDERS",Female,34
Nevada,2013,Hispanic,0.6619718309859155,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,55
Nevada,2013,American,0.7887323943661971,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,64
Nevada,2013,Other,0.5492957746478874,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,47
Nevada,2013,Unknown,0.6619718309859155,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,55
Nevada,2013,White,0.29577464788732394,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,29
Nevada,2014,Aisan,0.8309859154929577,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,67
Nevada,2014,Black,0.23943661971830985,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,25
Nevada,2014,Hispanic,0.5211267605633803,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,45
Nevada,2014,American,0.9436619718309859,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,75
Nevada,2014,Other,0.15492957746478872,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,19
Nevada,2014,Unknown,0.6619718309859155,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,55
Nevada,2014,White,0.8309859154929577,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,67
Nevada,2015,Aisan,0.5070422535211268,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,44
Nevada,2015,Black,0.8450704225352113,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,68
Nevada,2015,Hispanic,0.5070422535211268,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,44
Nevada,2015,American,0.6619718309859155,INFECTIOUS & PARASITIC DISEASES,Female,55
Nevada,2015,Other,0.23943661971830985,MENTAL DISEASES & DISORDERS,Male,25
Nevada,2015,Unknown,0.9154929577464789,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,73
Nevada,2015,White,0.352112676056338,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,33
Nevada,2016,Aisan,0.9014084507042254,BURNS,Female,72
Nevada,2016,Black,0.7323943661971831,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,60
Nevada,2016,Hispanic,0.6056338028169014,MULTIPLE SIGNFICANT TRAUMA,Unknown,51
Nevada,2016,American,0.23943661971830985,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,25
Nevada,2016,Other,0.7183098591549296,UNGROUPABLE,Male,59
Nevada,2016,Unknown,0.0,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,8
Nevada,2016,White,0.8450704225352113,"EYE, DISEASES & DISORDERS",Female,68
Nevada,2017,Aisan,0.8450704225352113,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,68
Nevada,2017,Black,0.9859154929577465,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,78
Nevada,2017,Hispanic,0.8450704225352113,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,68
Nevada,2017,American,0.7605633802816901,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,62
Nevada,2017,Other,0.8169014084507042,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,66
Nevada,2017,Unknown,0.6197183098591549,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,52
Nevada,2017,White,0.352112676056338,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,33
Nevada,2018,Aisan,0.9154929577464789,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,73
Nevada,2018,Black,0.8450704225352113,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,68
Nevada,2018,Hispanic,0.8028169014084507,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,65
Nevada,2018,American,0.6056338028169014,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,51
Nevada,2018,Other,0.16901408450704225,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,20
Nevada,2018,Unknown,0.4788732394366197,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,42
Nevada,2018,White,0.4788732394366197,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,42
Orange,2012,Aisan,0.9859154929577465,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,78
Orange,2012,Black,0.16901408450704225,INFECTIOUS & PARASITIC DISEASES,Male,20
Orange,2012,Hispanic,0.3380281690140845,MENTAL DISEASES & DISORDERS,Unknown,32
Orange,2012,American,0.4084507042253521,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,37
Orange,2012,Other,0.1267605633802817,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,17
Orange,2012,Unknown,0.9577464788732394,BURNS,Unknown,76
Orange,2012,White,0.0,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,8
Orange,2013,Aisan,0.22535211267605634,MULTIPLE SIGNFICANT TRAUMA,Male,24
Orange,2013,Black,0.04225352112676056,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,11
Orange,2013,Hispanic,0.5492957746478874,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,47
Orange,2013,American,0.7323943661971831,"EYE, DISEASES & DISORDERS",Unknown,60
Orange,2013,Other,0.11267605633802817,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,16
Orange,2013,Unknown,0.2535211267605634,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,26
Orange,2013,White,0.14084507042253522,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,18
Orange,2014,Aisan,0.8169014084507042,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,66
Orange,2014,Black,0.16901408450704225,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,20
Orange,2014,Hispanic,0.4647887323943662,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown,41
Orange,2014,American,0.676056338028169,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,56
Orange,2014,Other,0.647887323943662,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,54
Orange,2014,Unknown,0.16901408450704225,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,20
Orange,2014,White,0.014084507042253521,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,9
Orange,2015,Aisan,0.7746478873239436,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,63
Orange,2015,Black,0.6056338028169014,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,51
Orange,2015,Hispanic,0.22535211267605634,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,24
Orange,2015,American,0.5633802816901409,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,48
Orange,2015,Other,0.7183098591549296,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,59
Orange,2015,Unknown,0.2535211267605634,INFECTIOUS & PARASITIC DISEASES,Unknown,26
Orange,2015,White,0.6619718309859155,MENTAL DISEASES & DISORDERS,Female,55
Orange,2016,Aisan,0.3380281690140845,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,32
Orange,2016,Black,0.6338028169014085,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,53
Orange,2016,Hispanic,0.7464788732394366,BURNS,Female,61
Orange,2016,American,0.323943661971831,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,31
Orange,2016,Other,0.09859154929577464,MULTIPLE SIGNFICANT TRAUMA,Unknown,15
Orange,2016,Unknown,0.4084507042253521,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,37
Orange,2016,White,0.39436619718309857,UNGROUPABLE,Male,36
Orange,2017,Aisan,0.9859154929577465,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,78
Orange,2017,Black,0.5774647887323944,"EYE, DISEASES & DISORDERS",Male,49
Orange,2017,Hispanic,0.014084507042253521,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,9
Orange,2017,American,0.11267605633802817,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,16
Orange,2017,Other,0.8591549295774648,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,69
Orange,2017,Unknown,0.5633802816901409,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,48
Orange,2017,White,0.29577464788732394,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,29
Orange,2018,Aisan,0.2676056338028169,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,27
Orange,2018,Black,0.30985915492957744,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,30
Orange,2018,Hispanic,0.6901408450704225,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,57
Orange,2018,American,0.14084507042253522,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,18
Orange,2018,Other,0.07042253521126761,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,13
Orange,2018,Unknown,0.6056338028169014,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,51
Orange,2018,White,0.8732394366197183,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,70
Out of State/Homeless,2012,Aisan,0.9295774647887324,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,74
Out of State/Homeless,2012,Black,0.5492957746478874,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,47
Out of State/Homeless,2012,Hispanic,0.4647887323943662,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,41
Out of State/Homeless,2012,American,0.19718309859154928,INFECTIOUS & PARASITIC DISEASES,Female,22
Out of State/Homeless,2012,Other,0.971830985915493,MENTAL DISEASES & DISORDERS,Male,77
Out of State/Homeless,2012,Unknown,0.28169014084507044,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,28
Out of State/Homeless,2012,White,0.9295774647887324,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,74
Out of State/Homeless,2013,Aisan,0.4788732394366197,BURNS,Unknown,42
Out of State/Homeless,2013,Black,0.18309859154929578,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,21
Out of State/Homeless,2013,Hispanic,0.323943661971831,MULTIPLE SIGNFICANT TRAUMA,Male,31
Out of State/Homeless,2013,American,0.6056338028169014,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,51
Out of State/Homeless,2013,Other,0.4647887323943662,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,41
Out of State/Homeless,2013,Unknown,0.9014084507042254,"EYE, DISEASES & DISORDERS",Female,72
Out of State/Homeless,2013,White,0.7464788732394366,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,61
Out of State/Homeless,2014,Aisan,0.0,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,8
Out of State/Homeless,2014,Black,0.43661971830985913,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,39
Out of State/Homeless,2014,Hispanic,0.5915492957746479,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,50
Out of State/Homeless,2014,American,1.0,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,79
Out of State/Homeless,2014,Other,0.7464788732394366,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,61
Out of State/Homeless,2014,Unknown,0.5774647887323944,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,49
Out of State/Homeless,2014,White,0.647887323943662,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,54
Out of State/Homeless,2015,Aisan,0.6619718309859155,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,55
Out of State/Homeless,2015,Black,0.9859154929577465,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,78
Out of State/Homeless,2015,Hispanic,0.3380281690140845,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,32
Out of State/Homeless,2015,American,0.5633802816901409,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,48
Out of State/Homeless,2015,Other,0.971830985915493,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,77
Out of State/Homeless,2015,Unknown,0.6197183098591549,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Female,52
Out of State/Homeless,2015,White,0.647887323943662,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,54
Out of State/Homeless,2016,Aisan,0.971830985915493,INFECTIOUS & PARASITIC DISEASES,Unknown,77
Out of State/Homeless,2016,Black,0.014084507042253521,MENTAL DISEASES & DISORDERS,Female,9
Out of State/Homeless,2016,Hispanic,0.9014084507042254,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,72
Out of State/Homeless,2016,American,0.9295774647887324,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,74
Out of State/Homeless,2016,Other,0.323943661971831,BURNS,Female,31
Out of State/Homeless,2016,Unknown,0.323943661971831,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,31
Out of State/Homeless,2016,White,0.056338028169014086,MULTIPLE SIGNFICANT TRAUMA,Unknown,12
Out of State/Homeless,2017,Aisan,0.19718309859154928,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,22
Out of State/Homeless,2017,Black,0.2676056338028169,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,27
Out of State/Homeless,2017,Hispanic,0.6901408450704225,"EYE, DISEASES & DISORDERS",Unknown,57
Out of State/Homeless,2017,American,0.8591549295774648,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,69
Out of State/Homeless,2017,Other,0.29577464788732394,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,29
Out of State/Homeless,2017,Unknown,0.323943661971831,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,31
Out of State/Homeless,2017,White,0.1267605633802817,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,17
Out of State/Homeless,2018,Aisan,0.11267605633802817,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,16
Out of State/Homeless,2018,Black,0.22535211267605634,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,24
Out of State/Homeless,2018,Hispanic,0.1267605633802817,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,17
Out of State/Homeless,2018,American,0.28169014084507044,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,28
Out of State/Homeless,2018,Other,0.49295774647887325,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,43
Out of State/Homeless,2018,Unknown,0.5492957746478874,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,47
Out of State/Homeless,2018,White,0.4084507042253521,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,37
Placer,2012,Aisan,0.323943661971831,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,31
Placer,2012,Black,0.36619718309859156,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,34
Placer,2012,Hispanic,0.6619718309859155,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,55
Placer,2012,American,0.7746478873239436,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,63
Placer,2012,Other,0.9859154929577465,INFECTIOUS & PARASITIC DISEASES,Female,78
Placer,2012,Unknown,0.0,MENTAL DISEASES & DISORDERS,Male,8
Placer,2012,White,0.3380281690140845,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,32
Placer,2013,Aisan,0.8591549295774648,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,69
Placer,2013,Black,0.8309859154929577,BURNS,Female,67
Placer,2013,Hispanic,0.5070422535211268,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,44
Placer,2013,American,0.39436619718309857,MULTIPLE SIGNFICANT TRAUMA,Female,36
Placer,2013,Other,0.43661971830985913,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,39
Placer,2013,Unknown,0.323943661971831,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,31
Placer,2013,White,0.6197183098591549,"EYE, DISEASES & DISORDERS",Male,52
Placer,2014,Aisan,0.9577464788732394,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,76
Placer,2014,Black,0.5070422535211268,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,44
Placer,2014,Hispanic,0.5492957746478874,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,47
Placer,2014,American,0.5774647887323944,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,49
Placer,2014,Other,0.676056338028169,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,56
Placer,2014,Unknown,0.39436619718309857,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,36
Placer,2014,White,0.9295774647887324,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,74
Placer,2015,Aisan,0.07042253521126761,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,13
Placer,2015,Black,0.5774647887323944,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,49
Placer,2015,Hispanic,0.15492957746478872,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,19
Placer,2015,American,0.07042253521126761,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,13
Placer,2015,Other,0.4225352112676056,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,38
Placer,2015,Unknown,0.6901408450704225,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,57
Placer,2015,White,0.07042253521126761,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,13
Placer,2016,Aisan,0.39436619718309857,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,36
Placer,2016,Black,0.647887323943662,INFECTIOUS & PARASITIC DISEASES,Female,54
Placer,2016,Hispanic,0.6619718309859155,MENTAL DISEASES & DISORDERS,Male,55
Placer,2016,American,0.676056338028169,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,56
Placer,2016,Other,1.0,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,79
Placer,2016,Unknown,0.0,BURNS,Male,8
Placer,2016,White,0.8873239436619719,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,71
Placer,2017,Aisan,0.4788732394366197,MULTIPLE SIGNFICANT TRAUMA,Female,42
Placer,2017,Black,0.49295774647887325,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,43
Placer,2017,Hispanic,0.8873239436619719,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,71
Placer,2017,American,0.5633802816901409,"EYE, DISEASES & DISORDERS",Female,48
Placer,2017,Other,0.14084507042253522,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,18
Placer,2017,Unknown,0.7464788732394366,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,61
Placer,2017,White,0.6619718309859155,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,55
Placer,2018,Aisan,0.39436619718309857,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,36
Placer,2018,Black,0.1267605633802817,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,17
Placer,2018,Hispanic,0.352112676056338,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,33
Placer,2018,American,0.23943661971830985,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,25
Placer,2018,Other,0.6056338028169014,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,51
Placer,2018,Unknown,0.5492957746478874,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,47
Placer,2018,White,0.15492957746478872,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,19
Plumas,2012,Aisan,0.2112676056338028,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,23
Plumas,2012,Black,0.4788732394366197,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,42
Plumas,2012,Hispanic,0.971830985915493,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,77
Plumas,2012,American,0.9014084507042254,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,72
Plumas,2012,Other,0.8732394366197183,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,70
Plumas,2012,Unknown,0.9014084507042254,INFECTIOUS & PARASITIC DISEASES,Unknown,72
Plumas,2012,White,0.23943661971830985,MENTAL DISEASES & DISORDERS,Female,25
Plumas,2013,Aisan,0.8309859154929577,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,67
Plumas,2013,Black,0.15492957746478872,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,19
Plumas,2013,Hispanic,0.8169014084507042,BURNS,Female,66
Plumas,2013,American,0.18309859154929578,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,21
Plumas,2013,Other,0.19718309859154928,MULTIPLE SIGNFICANT TRAUMA,Unknown,22
Plumas,2013,Unknown,0.6056338028169014,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,51
Plumas,2013,White,0.09859154929577464,UNGROUPABLE,Male,15
Plumas,2014,Aisan,0.676056338028169,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,56
Plumas,2014,Black,0.38028169014084506,"EYE, DISEASES & DISORDERS",Male,35
